_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,please_identify_if_the_sentence_is_a_gender_generalization_refer_to_the_rules_provided_above,please_identify_if_the_sentence_is_a_gender_generalization_refer_to_the_rules_provided_above:confidence,orig__golden,fieldname_gold,fieldname_gold_reason,please_identify_if_the_sentence_is_a_gender_generalization_refer_to_the_rules_provided_above_gold,sentence,source
2268314623,FALSE,finalized,3,5/2/2019 4:10,not_a_gender_generalization,1,,,,,"[926] Such language appears to effect the very absorption into the Fourteenth Amendment which Justice Frankfurter rejects in the Adamson case; but he concluded by adding that as long as a State [does not] affirmatively * * * sanction * * * [arbitrary] police incursion into privacy; that is, as long as its police are deterred from making searches without authority of law by virtue of such internal discipline as an alert public opinion may induce and by reason of the statutory or common law remedies which the victims of such illegal searches may invoke, a State, without running counter to the due process clause, may employ at a trial incriminating evidence obtained by unlawful search and seizure.",Constitution Analysis
2268314624,FALSE,finalized,3,5/2/2019 12:30,gender_generalization,0.6649,,,,,"[945] Inasmuch as no injury to substantial rights of the defendant was deemed to have been inflicted by his occasional absence during a trial, no denial of due process was declared to have resulted from the acceptance by the State court of the defendant's waiver of his right to be present.",Constitution Analysis
2268314625,FALSE,finalized,3,5/2/2019 4:06,not_a_gender_generalization,0.6863,,,,,"[951] By a similar process of reasoning, in Solesbee _v._ Balkcom,[952] the Court sustained a Georgia statutory procedure granting the governor discretionary authority, with the aid of physicians appointed by himself, to determine, without opportunity for an adversary hearing or for judicial review, whether a condemned convict has become insane and, if so, whether he should be committed to an insane asylum.",Constitution Analysis
2268314626,FALSE,finalized,3,5/2/2019 3:34,gender_generalization,1,,,,,"[96] THE PRESIDENT AS COMMANDER OF THE FORCES While the President customarily delegates supreme command of the forces in active service, there is no constitutional reason why he should do so; and he has been known to resolve personally important questions of military policy.",Constitution Analysis
2268314627,FALSE,finalized,3,5/2/2019 3:59,gender_generalization,1,,,,,"[967] On the other hand, a prisoner who, after having been indicted on a charge of receiving stolen goods, abides by the prosecutor's suggestion and pleads guilty to the lesser offense of attempted second degree grand larceny, cannot later contend that a judgment of guilty of the latter offense was lacking in due process in that it amounted to a conviction of a crime for which he had never been indicted.",Constitution Analysis
2268314628,FALSE,finalized,3,5/2/2019 15:39,gender_generalization,0.6627,,,,,"[97] In the absence of attempts by Congress to limit his power, he may establish and prescribe the jurisdiction and procedure of military commissions, and of tribunals in the nature of such commissions, in territory occupied by Armed Forces of the United States, and his authority to do this sometimes survives cessation of hostilities.",Constitution Analysis
2268314629,FALSE,finalized,3,5/2/2019 4:11,gender_generalization,0.6275,,,,,"[986] Thus, where on the day assigned for hearing of a writ of error, it appeared that the accused had escaped from jail, the Court, without denial of due process, could order that the writ be dismissed unless the accused surrender himself within 60 days or be captured.--Allen _v._ Georgia, 166 U.S. 138 (1897).",Constitution Analysis
2268314630,FALSE,finalized,3,5/2/2019 4:17,not_a_gender_generalization,0.6833,,,,,[Illustration: Lame Horse Walking: Which leg is he lame in?,girl scouts
2268314631,FALSE,finalized,3,5/2/2019 3:26,not_a_gender_generalization,0.6716,,,,,"[Illustration: LUNCHEON FIRE] If one would have good meals cooked out of doors, and would save much time and vexation; in other words, if he wants to be comfortable in the woods, he must learn how to produce at will either (1) a quick, hot little fire that will boil water in a jiffy, and will soon burn down to embers that are not too ardent for frying; or (2) a solid bed of long-lived coals that will keep up a steady, glowing, smokeless heat for baking, roasting or slow boiling; or (3) a big log fire that will throw its heat forward on the ground, and into a tent or lean-to, and will last several hours without replenishing.",girl scouts
2268314632,FALSE,finalized,3,5/2/2019 3:31,not_a_gender_generalization,1,,,,,_But she must remember to obey first and complain afterward._ =VIII.,girl scouts
2268314633,FALSE,finalized,3,5/2/2019 4:08,not_a_gender_generalization,0.6471,,,,,_Captain dismisses Second Class Scouts to their           Troop position._           (_Here the Captain may address the Troop at her           discretion._) 3.,girl scouts
2268314634,FALSE,finalized,3,5/2/2019 13:10,gender_generalization,1,,,,,"_Carelessness at Home._ As for example, starting the fire with kerosene; leaving gas jets burning where curtains of clothing may be blown into the flame; leaving clothing or paper too near a fire; throwing matches you thought had been put out into paper or other material which will catch fire easily; leaving oily or greasy rags where they will easily overheat or take fire spontaneously; leaving objects on stairs and in hallways which will cause others to fall; leaving scalding water where a child may fall into it or pull it down, spilling the scalding water over himself; leaving rags or linoleum with upturned edges for someone to fall over; and innumerable other careless things which will occur to you.",girl scouts
2268314635,FALSE,finalized,3,5/2/2019 3:12,gender_generalization,1,,,,,_Compass_: Every scout should learn how to use his watch as a compass.,boy scouts 
2268314636,FALSE,finalized,3,5/2/2019 4:01,gender_generalization,0.679,,,,,"_In the latter case_, to obviate the evil of decay, by the total exclusion of air, they were obliged to be more lavish in the use of their embalming material, and to case over the slime girt giant so as to guard themselves from his noisome smell.",honey bee
2268314637,FALSE,finalized,3,5/2/2019 13:10,not_a_gender_generalization,1,,,,,"_Keep Clean_--A Girl Scout should be sure that the air, water and food that she allows to enter her body are clean.",girl scouts
2268314638,FALSE,finalized,3,5/2/2019 3:48,gender_generalization,0.6696,,,,,_Letter and facts from The Encyclopedia Americana._ Battle Hymn of the Republic   Mine eyes have seen the glory of the coming of the Lord:   He is trampling out the vintage where the grapes of wrath are stored;   He hath loosed the fateful lightning of His terrible swift sword;                 His truth is marching on.,girl scouts
2268314639,FALSE,finalized,3,5/2/2019 3:26,gender_generalization,0.6642,,,,,"_Presentation of Golden Eaglet._--As the presentation of the Golden Eaglet is an important occasion in the life of a Scout and her Troop, it should take place at a public Scout function, such as a District or Community Rally, a reception to a distinguished guest of the Scouts, or possibly at the time of a civic celebration.",girl scouts
2268314640,FALSE,finalized,3,5/2/2019 3:18,problematic_sentence,1,,,,,"_See also_ his words in Satterlee _v._ Matthewson, 2 Pet.",Constitution Analysis
2268314641,FALSE,finalized,3,5/2/2019 3:04,not_a_gender_generalization,0.3529,,,,,"_See also_ Justice White's dissenting opinion, for himself, Chief Justice Fuller, and Justices Peckham and Holmes, in Northern Securities Co. _v._ United States, 193 U.S. 197, 396-397 (1904).",Constitution Analysis
